fecha,producto,categoria,cantidad,precio_unitario,total,canal,region
2025-11-01,Bicicleta Urbana R26,Deportes,2,7999,15998,Marketplace,CDMX
2025-11-02,Barra de Sonido 2.1,Electrónica,1,3499,3499,Online,CDMX
2025-11-02,Camiseta Basic Cotton,Moda,2,399,798,Online,Puebla
2025-11-02,Tenis Runner Air,Moda,1,2198.50,2198.50,Marketplace,Chihuahua
2025-11-02,Banda de Correr Plegable,Deportes,2,10624,21248,Móvil App,Jalisco
2025-11-02,Secadora Iónica 2200W,Belleza,1,1498.50,1498.50,Marketplace,CDMX
2025-11-03,Set Ciencia Experimentos,Juguetes,1,598,598,Online,Jalisco
2025-11-03,Teclado Mecánico RGB,Electrónica,1,1598.50,1598.50,Tienda física,Jalisco
2025-11-03,Juego de Ollas Antiadherentes,Hogar,3,1919,5757,Marketplace,CDMX
2025-11-03,Consola Next X,Electrónica,1,13998.50,13998.50,Marketplace,CDMX
2025-11-04,Licuadora Turbo 1200W,Hogar,3,1699,5097,Online,CDMX
2025-11-04,Paleta de Sombras Nude,Belleza,1,499,499,Online,Nuevo León
2025-11-05,Banda de Correr Plegable,Deportes,1,12499,12499,Online,Nuevo León
2025-11-05,Camiseta Basic Cotton,Moda,2,399,798,Tienda física,Puebla
2025-11-05,Cafetera Espresso Deluxe,Hogar,2,4599,9198,Online,Jalisco
2025-11-05,Smart TV 55'',Electrónica,2,11498.50,22997,Online,Chihuahua
2025-11-06,Aspiradora Robot Clean+,Hogar,2,5399,10798,Online,Yucatán
2025-11-07,Teclado Mecánico RGB,Electrónica,2,1598.50,3197,Tienda física,Chihuahua
2025-11-07,Consola Next X,Electrónica,1,13998.50,13998.50,Online,CDMX
2025-11-07,Casco Ciclismo Aero,Deportes,2,1298.50,2597,Móvil App,Chihuahua
2025-11-08,Set Ciencia Experimentos,Juguetes,2,566,1132,Tienda física,Nuevo León
2025-11-08,Balón Soccer Pro FIFA,Deportes,1,549,549,Online,Chihuahua
2025-11-08,Set Ciencia Experimentos,Juguetes,1,629,629,Online,Jalisco
2025-11-09,Juego de Ollas Antiadherentes,Hogar,4,2399,9596,Online,Puebla
2025-11-09,Dron Junior HD,Juguetes,6,1598.50,9591,Móvil App,CDMX
2025-11-09,Pantalón Chino Slim,Moda,1,902,902,Online,CDMX
2025-11-10,Secadora Iónica 2200W,Belleza,1,1274,1274,Móvil App,CDMX
2025-11-10,Bicicleta Urbana R26,Deportes,2,7999,15998,Tienda física,Puebla
2025-11-11,Tenis Runner Air,Moda,2,2198.50,4397,Marketplace,CDMX
2025-11-11,Peluche Oso Gigante 1.5m,Juguetes,2,549,1098,Móvil App,Yucatán
2025-11-11,Consola Next X,Electrónica,1,13999,13999,Tienda física,Nuevo León
2025-11-12,Juego de Ollas Antiadherentes,Hogar,6,2399,14394,Marketplace,Chihuahua
2025-11-13,Tablet Galaxy 10",Electrónica,3,6498.50,19495.50,Online,CDMX
2025-11-15,Bloques Creativos 500pz,Juguetes,2,854,1708,Móvil App,CDMX
2025-11-15,Tablet Galaxy 10",Electrónica,1,6499,6499,Online,Jalisco
2025-11-16,Smartphone X5,Electrónica,3,7199,21597,Online,Nuevo León
2025-11-16,Set Ciencia Experimentos,Juguetes,1,472,472,Tienda física,CDMX
2025-11-17,Smart TV 55'',Electrónica,2,11499,22998,Online,CDMX
2025-11-17,Consola Next X,Electrónica,1,13999,13999,Tienda física,CDMX
2025-11-18,Lámpara LED Inteligente,Hogar,2,548.50,1097,Online,Nuevo León
2025-11-18,Laptop Pro 14,Electrónica,2,18999,37998,Online,Yucatán
2025-11-18,Audífonos ANC Studio,Electrónica,2,2498.50,4997,Móvil App,CDMX
2025-11-19,Aspiradora Robot Clean+,Hogar,1,5998.50,5998.50,Online,Chihuahua
2025-11-20,Tenis Runner Air,Moda,2,1649,3298,Móvil App,Nuevo León
2025-11-20,Juego de Ollas Antiadherentes,Hogar,2,2399,4798,Online,CDMX
2025-11-20,Smartphone X5,Electrónica,1,7649,7649,Móvil App,Chihuahua
2025-11-20,Chamarra Denim Classic,Moda,1,1298.50,1298.50,Online,Jalisco
2025-11-20,Smartphone X5,Electrónica,1,8999,8999,Móvil App,Jalisco
2025-11-21,Smartphone X5,Electrónica,3,8999,26997,Móvil App,CDMX
2025-11-21,Set Ciencia Experimentos,Juguetes,2,535,1070,Tienda física,CDMX
2025-11-21,Cámara Action Go,Electrónica,1,6799,6799,Tienda física,Yucatán
2025-11-22,Auto RC Turbo Rally,Juguetes,2,778.50,1557,Marketplace,Chihuahua
2025-11-23,Smartphone X5,Electrónica,5,8549,42745,Marketplace,CDMX
2025-11-23,Tablet Galaxy 10",Electrónica,1,6499,6499,Online,Chihuahua
2025-11-23,Bicicleta Urbana R26,Deportes,1,7999,7999,Marketplace,Jalisco
2025-11-25,Juego de Ollas Antiadherentes,Hogar,1,2399,2399,Marketplace,Jalisco
2025-11-25,Yoga Mat Premium,Deportes,1,617,617,Online,Nuevo León
2025-11-26,Smart TV 55'',Electrónica,1,8624,8624,Online,CDMX
2025-11-26,Camiseta Basic Cotton,Moda,2,359,718,Tienda física,Puebla
2025-11-26,Bolso de Cuero Milano,Moda,1,1614,1614,Online,CDMX
2025-11-27,Casco Ciclismo Aero,Deportes,1,1299,1299,Online,Jalisco
2025-11-27,Teclado Mecánico RGB,Electrónica,2,1599,3198,Online,Chihuahua
2025-11-27,Laptop Pro 14,Electrónica,2,18999,37998,Móvil App,CDMX
2025-11-27,Bloques Creativos 500pz,Juguetes,5,899,4495,Online,CDMX
2025-11-28,Tablet Galaxy 10",Electrónica,1,6498.50,6498.50,Tienda física,Chihuahua
2025-11-28,Consola Next X,Electrónica,2,13998.50,27997,Tienda física,Chihuahua
2025-11-28,Tenis Runner Air,Moda,3,2199,6597,Online,CDMX
2025-11-28,Laptop Pro 14,Electrónica,1,18999,18999,Tienda física,CDMX
2025-11-29,Consola Next X,Electrónica,2,13999,27998,Online,Nuevo León
2025-11-30,Bicicleta Urbana R26,Deportes,1,7999,7999,Tienda física,Nuevo León
2025-11-30,Juego de Ollas Antiadherentes,Hogar,2,1919,3838,Marketplace,Jalisco
2025-12-01,Casco Ciclismo Aero,Deportes,3,1299,3897,Tienda física,Chihuahua
2025-12-01,Serum Vitamina C 30ml,Belleza,1,659,659,Marketplace,Jalisco
2025-12-01,Smartwatch Fit 3,Electrónica,1,3299,3299,Online,Puebla
2025-12-01,Consola Next X,Electrónica,2,13998.50,27997,Marketplace,Puebla
2025-12-02,Smartphone X5,Electrónica,2,8999,17998,Online,Jalisco
2025-12-02,Rizador de Pelas Digital,Belleza,3,899,2697,Tienda física,CDMX
2025-12-02,Smartphone X5,Electrónica,1,8998.50,8998.50,Tienda física,Nuevo León
2025-12-02,Peluche Oso Gigante 1.5m,Juguetes,3,522,1566,Marketplace,Puebla
2025-12-03,Paleta de Sombras Nude,Belleza,1,499,499,Marketplace,Jalisco
2025-12-03,Juego de Ollas Antiadherentes,Hogar,1,1919,1919,Online,CDMX
2025-12-04,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Tienda física,Nuevo León
2025-12-04,Cafetera Espresso Deluxe,Hogar,1,4598.50,4598.50,Tienda física,CDMX
2025-12-04,Perfume Noir Intense 100ml,Belleza,3,1899,5697,Tienda física,CDMX
2025-12-04,Licuadora Turbo 1200W,Hogar,3,1699,5097,Marketplace,CDMX
2025-12-07,Peluche Oso Gigante 1.5m,Juguetes,1,549,549,Online,Jalisco
2025-12-07,Lentes de Sol Retro,Moda,2,758.50,1517,Online,Jalisco
2025-12-07,Chamarra Denim Classic,Moda,2,974,1948,Tienda física,Yucatán
2025-12-08,Sudadera Hoodie Urban,Moda,1,899,899,Tienda física,CDMX
2025-12-08,Lentes de Sol Retro,Moda,1,759,759,Marketplace,Puebla
2025-12-08,Rizador de Pelas Digital,Belleza,1,899,899,Móvil App,Nuevo León
2025-12-08,Rizador de Pelas Digital,Belleza,1,899,899,Online,CDMX
2025-12-08,Serum Vitamina C 30ml,Belleza,2,658.50,1317,Móvil App,CDMX
2025-12-08,Secadora Iónica 2200W,Belleza,1,1499,1499,Móvil App,Chihuahua
2025-12-09,Peluche Oso Gigante 1.5m,Juguetes,1,549,549,Online,Puebla
2025-12-09,Aspiradora Robot Clean+,Hogar,1,5999,5999,Online,Jalisco
2025-12-09,Cámara Action Go,Electrónica,1,7599,7599,Online,Jalisco
2025-12-11,Tablet Galaxy 10",Electrónica,1,6499,6499,Móvil App,Nuevo León
2025-12-11,Peluche Oso Gigante 1.5m,Juguetes,2,548.50,1097,Marketplace,Jalisco
2025-12-11,Secadora Iónica 2200W,Belleza,2,1499,2998,Marketplace,CDMX
2025-12-11,Set Ciencia Experimentos,Juguetes,1,472,472,Tienda física,CDMX
2025-12-12,Serum Vitamina C 30ml,Belleza,1,659,659,Tienda física,Chihuahua
2025-12-13,Teclado Mecánico RGB,Electrónica,2,1519,3038,Marketplace,Chihuahua
2025-12-14,Crema Hidratante Aloe,Belleza,1,311,311,Online,CDMX
2025-12-14,Consola Next X,Electrónica,2,13998.50,27997,Marketplace,Yucatán
2025-12-15,Camiseta Basic Cotton,Moda,1,399,399,Tienda física,Yucatán
2025-12-15,Teclado Mecánico RGB,Electrónica,1,1599,1599,Tienda física,Puebla
2025-12-17,Dron Junior HD,Juguetes,4,1599,6396,Tienda física,CDMX
2025-12-17,Balón Soccer Pro FIFA,Deportes,4,522,2088,Móvil App,Chihuahua
2025-12-17,Banda de Correr Plegable,Deportes,3,9999,29997,Móvil App,Yucatán
2025-12-17,Bicicleta Urbana R26,Deportes,1,7999,7999,Online,CDMX
2025-12-18,Cafetera Espresso Deluxe,Hogar,3,4599,13797,Móvil App,CDMX
2025-12-19,Purificador de Aire Mini,Hogar,1,2898.50,2898.50,Online,Jalisco
2025-12-19,Banda de Correr Plegable,Deportes,1,12498.50,12498.50,Marketplace,Nuevo León
2025-12-22,Casco Ciclismo Aero,Deportes,2,1234,2468,Marketplace,Yucatán
2025-12-22,Mancuernas Ajustables 10kg,Deportes,1,999,999,Tienda física,Yucatán
2025-12-23,Auto RC Turbo Rally,Juguetes,2,778.50,1557,Online,CDMX
2025-12-23,Serum Vitamina C 30ml,Belleza,5,560,2800,Online,Jalisco
2025-12-24,Tablet Galaxy 10",Electrónica,6,6499,38994,Online,Nuevo León
2025-12-26,Barra de Sonido 2.1,Electrónica,1,3498.50,3498.50,Marketplace,CDMX
2025-12-27,Mancuernas Ajustables 10kg,Deportes,2,998.50,1997,Online,Jalisco
2025-12-27,Juego de Mesa Familiar,Juguetes,2,404,808,Online,Nuevo León
2025-12-28,Peluche Oso Gigante 1.5m,Juguetes,2,549,1098,Tienda física,CDMX
2025-12-28,Set de Sábanas Queen 600h,Hogar,5,899,4495,Online,Nuevo León
2025-12-29,Dron Junior HD,Juguetes,1,1519,1519,Tienda física,Yucatán
2025-12-31,Tablet Galaxy 10",Electrónica,2,4874,9748,Marketplace,Yucatán
2025-12-31,Perfume Noir Intense 100ml,Belleza,2,1898.50,3797,Online,Jalisco
2025-12-31,Perfume Noir Intense 100ml,Belleza,1,1424,1424,Móvil App,Puebla
2026-01-01,Smartwatch Fit 3,Electrónica,1,3299,3299,Online,Puebla
2026-01-02,Balón Soccer Pro FIFA,Deportes,3,548.50,1645.50,Móvil App,CDMX
2026-01-02,Banda de Correr Plegable,Deportes,1,12499,12499,Online,Yucatán
2026-01-02,Aspiradora Robot Clean+,Hogar,1,5998.50,5998.50,Tienda física,Puebla
2026-01-03,Sudadera Hoodie Urban,Moda,2,719,1438,Marketplace,Jalisco
2026-01-03,Consola Next X,Electrónica,3,13999,41997,Online,Chihuahua
2026-01-04,Juego de Ollas Antiadherentes,Hogar,3,2399,7197,Marketplace,CDMX
2026-01-04,Peluche Oso Gigante 1.5m,Juguetes,5,494,2470,Marketplace,CDMX
2026-01-04,Bolso de Cuero Milano,Moda,1,1899,1899,Online,Jalisco
2026-01-06,Bloques Creativos 500pz,Juguetes,2,674,1348,Online,Nuevo León
2026-01-06,Banda de Correr Plegable,Deportes,1,9999,9999,Online,Chihuahua
2026-01-06,Laptop Pro 14,Electrónica,6,18999,113994,Online,CDMX
2026-01-07,Laptop Pro 14,Electrónica,3,18999,56997,Online,CDMX
2026-01-08,Perfume Noir Intense 100ml,Belleza,3,1899,5697,Marketplace,Yucatán
2026-01-08,Serum Vitamina C 30ml,Belleza,1,659,659,Marketplace,CDMX
2026-01-09,Mancuernas Ajustables 10kg,Deportes,1,999,999,Online,Jalisco
2026-01-09,Lentes de Sol Retro,Moda,2,759,1518,Online,Jalisco
2026-01-10,Serum Vitamina C 30ml,Belleza,2,593,1186,Móvil App,Jalisco
2026-01-10,Paleta de Sombras Nude,Belleza,1,499,499,Marketplace,Puebla
2026-01-10,Laptop Pro 14,Electrónica,2,18999,37998,Tienda física,Nuevo León
2026-01-10,Smart TV 55'',Electrónica,2,11499,22998,Móvil App,CDMX
2026-01-11,Bicicleta Urbana R26,Deportes,2,7998.50,15997,Marketplace,CDMX
2026-01-12,Tablet Galaxy 10",Electrónica,2,6498.50,12997,Marketplace,Chihuahua
2026-01-12,Licuadora Turbo 1200W,Hogar,2,1699,3398,Online,Nuevo León
2026-01-12,Smart TV 55'',Electrónica,2,11498.50,22997,Tienda física,Puebla
2026-01-15,Set Ciencia Experimentos,Juguetes,1,629,629,Marketplace,Nuevo León
2026-01-15,Lentes de Sol Retro,Moda,2,759,1518,Móvil App,Nuevo León
2026-01-16,Smartwatch Fit 3,Electrónica,2,3299,6598,Tienda física,Chihuahua
2026-01-17,Auto RC Turbo Rally,Juguetes,3,701,2103,Online,CDMX
2026-01-17,Tablet Galaxy 10",Electrónica,1,6498.50,6498.50,Online,CDMX
2026-01-18,Crema Hidratante Aloe,Belleza,1,389,389,Online,Yucatán
2026-01-18,Smart TV 55'',Electrónica,2,11498.50,22997,Online,CDMX
2026-01-19,Sudadera Hoodie Urban,Moda,1,899,899,Marketplace,CDMX
2026-01-19,Juego de Mesa Familiar,Juguetes,1,449,449,Tienda física,CDMX
2026-01-20,Auto RC Turbo Rally,Juguetes,1,778.50,778.50,Marketplace,Yucatán
2026-01-21,Smartwatch Fit 3,Electrónica,1,3299,3299,Online,Chihuahua
2026-01-21,Sudadera Hoodie Urban,Moda,2,899,1798,Online,CDMX
2026-01-22,Lámpara LED Inteligente,Hogar,1,548.50,548.50,Marketplace,Yucatán
2026-01-23,Balón Soccer Pro FIFA,Deportes,1,549,549,Online,Chihuahua
2026-01-23,Consola Next X,Electrónica,1,13999,13999,Online,Jalisco
2026-01-24,Camiseta Basic Cotton,Moda,2,399,798,Marketplace,Nuevo León
2026-01-24,Casco Ciclismo Aero,Deportes,2,1299,2598,Online,Yucatán
2026-01-24,Yoga Mat Premium,Deportes,3,649,1947,Marketplace,Yucatán
2026-01-25,Rizador de Pelas Digital,Belleza,2,899,1798,Tienda física,CDMX
2026-01-25,Banda de Correr Plegable,Deportes,1,12499,12499,Móvil App,CDMX
2026-01-25,Camiseta Basic Cotton,Moda,2,399,798,Online,CDMX
2026-01-25,Secadora Iónica 2200W,Belleza,1,1499,1499,Online,CDMX
2026-01-26,Auto RC Turbo Rally,Juguetes,2,623,1246,Tienda física,Puebla
2026-01-27,Smartwatch Fit 3,Electrónica,1,3299,3299,Tienda física,Chihuahua
2026-01-27,Yoga Mat Premium,Deportes,1,649,649,Móvil App,Nuevo León
2026-01-28,Rizador de Pelas Digital,Belleza,1,854,854,Online,Jalisco
2026-01-28,Juego de Mesa Familiar,Juguetes,1,449,449,Tienda física,Yucatán
2026-01-28,Rizador de Pelas Digital,Belleza,1,899,899,Online,CDMX
2026-01-29,Aspiradora Robot Clean+,Hogar,2,5999,11998,Tienda física,Yucatán
2026-01-30,Bolso de Cuero Milano,Moda,1,1899,1899,Móvil App,Puebla
2026-01-30,Set Ciencia Experimentos,Juguetes,1,628.50,628.50,Online,Puebla
2026-01-30,Cafetera Espresso Deluxe,Hogar,3,4599,13797,Marketplace,Puebla
2026-01-31,Juego de Mesa Familiar,Juguetes,1,449,449,Marketplace,Nuevo León
2026-01-31,Juego de Mesa Familiar,Juguetes,1,449,449,Móvil App,Puebla
2026-01-31,Casco Ciclismo Aero,Deportes,3,1299,3897,Móvil App,Puebla
2026-02-01,Perfume Noir Intense 100ml,Belleza,1,1519,1519,Móvil App,CDMX
2026-02-01,Serum Vitamina C 30ml,Belleza,2,659,1318,Tienda física,Chihuahua
2026-02-02,Paleta de Sombras Nude,Belleza,1,374,374,Online,Jalisco
2026-02-02,Smartwatch Fit 3,Electrónica,3,3299,9897,Marketplace,Jalisco
2026-02-02,Cafetera Espresso Deluxe,Hogar,5,4599,22995,Marketplace,Nuevo León
2026-02-02,Tenis Runner Air,Moda,2,2199,4398,Online,CDMX
2026-02-03,Teclado Mecánico RGB,Electrónica,1,1599,1599,Móvil App,CDMX
2026-02-03,Aspiradora Robot Clean+,Hogar,2,5998.50,11997,Tienda física,Chihuahua
2026-02-04,Casco Ciclismo Aero,Deportes,1,1298.50,1298.50,Online,Jalisco
2026-02-04,Kit Bandas Elásticas,Deportes,1,224,224,Online,Puebla
2026-02-04,Secadora Iónica 2200W,Belleza,3,1498.50,4495.50,Tienda física,Yucatán
2026-02-05,Set de Sábanas Queen 600h,Hogar,5,1139,5695,Online,Yucatán
2026-02-05,Set Ciencia Experimentos,Juguetes,3,472,1416,Online,Nuevo León
2026-02-05,Teclado Mecánico RGB,Electrónica,1,1599,1599,Online,Yucatán
2026-02-06,Juego de Mesa Familiar,Juguetes,1,449,449,Móvil App,Yucatán
2026-02-06,Secadora Iónica 2200W,Belleza,1,1499,1499,Online,CDMX
2026-02-07,Barra de Sonido 2.1,Electrónica,1,3498.50,3498.50,Online,Yucatán
2026-02-07,Bicicleta Urbana R26,Deportes,1,7999,7999,Móvil App,Chihuahua
2026-02-08,Lámpara LED Inteligente,Hogar,3,549,1647,Marketplace,Jalisco
2026-02-08,Sudadera Hoodie Urban,Moda,3,674,2022,Móvil App,Yucatán
2026-02-08,Vestido Floral Summer,Moda,1,1099,1099,Online,Jalisco
2026-02-09,Serum Vitamina C 30ml,Belleza,1,560,560,Móvil App,Nuevo León
2026-02-09,Bicicleta Urbana R26,Deportes,2,7999,15998,Online,CDMX
2026-02-09,Banda de Correr Plegable,Deportes,2,12498.50,24997,Tienda física,Yucatán
2026-02-10,Laptop Pro 14,Electrónica,2,18999,37998,Online,CDMX
2026-02-10,Tenis Runner Air,Moda,3,2199,6597,Online,Jalisco
2026-02-10,Crema Hidratante Aloe,Belleza,1,389,389,Marketplace,Yucatán
2026-02-11,Aspiradora Robot Clean+,Hogar,1,5699,5699,Marketplace,Jalisco
2026-02-11,Chamarra Denim Classic,Moda,2,1299,2598,Marketplace,CDMX
2026-02-12,Yoga Mat Premium,Deportes,1,487,487,Marketplace,CDMX
2026-02-12,Aspiradora Robot Clean+,Hogar,2,5999,11998,Marketplace,Puebla
2026-02-13,Bicicleta Urbana R26,Deportes,3,7999,23997,Tienda física,Nuevo León
2026-02-13,Bloques Creativos 500pz,Juguetes,1,764,764,Marketplace,Chihuahua
2026-02-14,Chamarra Denim Classic,Moda,1,1299,1299,Marketplace,Yucatán
2026-02-14,Lámpara LED Inteligente,Hogar,1,549,549,Tienda física,CDMX
2026-02-14,Barra de Sonido 2.1,Electrónica,1,2799,2799,Tienda física,Nuevo León
2026-02-15,Balón Soccer Pro FIFA,Deportes,4,549,2196,Móvil App,Puebla
2026-02-16,Yoga Mat Premium,Deportes,1,584,584,Marketplace,Nuevo León
2026-02-17,Teclado Mecánico RGB,Electrónica,2,1599,3198,Móvil App,Jalisco
2026-02-17,Bolso de Cuero Milano,Moda,1,1424,1424,Tienda física,Jalisco
2026-02-18,Vestido Floral Summer,Moda,2,934,1868,Online,Nuevo León
2026-02-19,Chamarra Denim Classic,Moda,1,1104,1104,Online,Puebla
2026-02-19,Yoga Mat Premium,Deportes,1,649,649,Marketplace,CDMX
2026-02-20,Peluche Oso Gigante 1.5m,Juguetes,2,549,1098,Tienda física,Chihuahua
2026-02-20,Vestido Floral Summer,Moda,3,934,2802,Online,Jalisco
2026-02-21,Set de Sábanas Queen 600h,Hogar,6,1199,7194,Móvil App,Chihuahua
2026-02-22,Cámara Action Go,Electrónica,1,7999,7999,Marketplace,Nuevo León
2026-02-23,Tablet Galaxy 10",Electrónica,1,4874,4874,Online,Puebla
2026-02-23,Rizador de Pelas Digital,Belleza,4,898.50,3594,Marketplace,Nuevo León
2026-02-23,Smart TV 55'',Electrónica,1,11499,11499,Marketplace,CDMX
2026-02-25,Serum Vitamina C 30ml,Belleza,1,626,626,Tienda física,Nuevo León
2026-02-25,Pantalón Chino Slim,Moda,2,949,1898,Online,CDMX
2026-02-26,Juego de Mesa Familiar,Juguetes,2,449,898,Tienda física,CDMX
2026-02-26,Audífonos ANC Studio,Electrónica,1,2499,2499,Marketplace,CDMX
2026-02-26,Consola Next X,Electrónica,4,13999,55996,Online,Yucatán
2026-02-26,Serum Vitamina C 30ml,Belleza,3,659,1977,Tienda física,Yucatán
2026-02-26,Paleta de Sombras Nude,Belleza,3,449,1347,Online,CDMX
2026-02-27,Perfume Noir Intense 100ml,Belleza,2,1899,3798,Marketplace,Yucatán
2026-02-27,Cafetera Espresso Deluxe,Hogar,1,4599,4599,Tienda física,CDMX
2026-03-01,Dron Junior HD,Juguetes,1,1599,1599,Móvil App,CDMX
2026-03-01,Audífonos ANC Studio,Electrónica,2,2499,4998,Online,Yucatán
2026-03-02,Lámpara LED Inteligente,Hogar,1,549,549,Marketplace,CDMX
2026-03-03,Laptop Pro 14,Electrónica,5,18999,94995,Online,Puebla
2026-03-03,Bolso de Cuero Milano,Moda,5,1899,9495,Marketplace,CDMX
2026-03-03,Juego de Ollas Antiadherentes,Hogar,1,2399,2399,Marketplace,Jalisco
2026-03-03,Tenis Runner Air,Moda,2,2198.50,4397,Móvil App,Puebla
2026-03-03,Smartwatch Fit 3,Electrónica,1,3299,3299,Móvil App,Jalisco
2026-03-04,Paleta de Sombras Nude,Belleza,2,499,998,Tienda física,CDMX
2026-03-04,Serum Vitamina C 30ml,Belleza,4,658.50,2634,Online,Jalisco
2026-03-04,Balón Soccer Pro FIFA,Deportes,1,548.50,548.50,Marketplace,CDMX
2026-03-04,Crema Hidratante Aloe,Belleza,2,389,778,Marketplace,Puebla
2026-03-04,Serum Vitamina C 30ml,Belleza,1,560,560,Móvil App,Chihuahua
2026-03-04,Tenis Runner Air,Moda,1,2199,2199,Tienda física,Jalisco
2026-03-05,Perfume Noir Intense 100ml,Belleza,3,1614,4842,Online,Jalisco
2026-03-05,Audífonos ANC Studio,Electrónica,3,2499,7497,Online,Chihuahua
2026-03-05,Mancuernas Ajustables 10kg,Deportes,4,849,3396,Online,Jalisco
2026-03-05,Juego de Mesa Familiar,Juguetes,1,449,449,Online,Nuevo León
2026-03-06,Set de Sábanas Queen 600h,Hogar,1,1198.50,1198.50,Online,CDMX
2026-03-07,Licuadora Turbo 1200W,Hogar,2,1699,3398,Online,Yucatán
2026-03-07,Laptop Pro 14,Electrónica,2,18998.50,37997,Online,CDMX
2026-03-07,Cafetera Espresso Deluxe,Hogar,4,4599,18396,Marketplace,Nuevo León
2026-03-08,Consola Next X,Electrónica,1,13999,13999,Online,CDMX
2026-03-08,Audífonos ANC Studio,Electrónica,2,2499,4998,Marketplace,CDMX
2026-03-08,Laptop Pro 14,Electrónica,2,18999,37998,Móvil App,Nuevo León
2026-03-08,Pantalón Chino Slim,Moda,3,949,2847,Online,Yucatán
2026-03-08,Set de Sábanas Queen 600h,Hogar,2,1079,2158,Online,Puebla
2026-03-08,Casco Ciclismo Aero,Deportes,2,1299,2598,Online,CDMX
2026-03-09,Set Ciencia Experimentos,Juguetes,1,629,629,Marketplace,CDMX
2026-03-09,Vestido Floral Summer,Moda,2,989,1978,Móvil App,Yucatán
2026-03-09,Paleta de Sombras Nude,Belleza,1,499,499,Online,Puebla
2026-03-09,Yoga Mat Premium,Deportes,1,649,649,Online,CDMX
2026-03-10,Bicicleta Urbana R26,Deportes,1,7998.50,7998.50,Online,Puebla
2026-03-11,Aspiradora Robot Clean+,Hogar,1,5999,5999,Tienda física,Nuevo León
2026-03-11,Kit Bandas Elásticas,Deportes,1,299,299,Tienda física,Chihuahua
2026-03-11,Cámara Action Go,Electrónica,1,7999,7999,Móvil App,Nuevo León
2026-03-11,Bicicleta Urbana R26,Deportes,1,7998.50,7998.50,Marketplace,Nuevo León
2026-03-11,Bloques Creativos 500pz,Juguetes,4,899,3596,Tienda física,Chihuahua
2026-03-11,Auto RC Turbo Rally,Juguetes,6,662,3972,Tienda física,CDMX
2026-03-13,Juego de Mesa Familiar,Juguetes,1,337,337,Online,Chihuahua
2026-03-13,Barra de Sonido 2.1,Electrónica,3,3498.50,10495.50,Online,CDMX
2026-03-13,Juego de Mesa Familiar,Juguetes,2,449,898,Online,Puebla
2026-03-13,Set de Sábanas Queen 600h,Hogar,3,959,2877,Móvil App,CDMX
2026-03-14,Dron Junior HD,Juguetes,2,1599,3198,Móvil App,CDMX
2026-03-14,Set Ciencia Experimentos,Juguetes,3,629,1887,Marketplace,CDMX
2026-03-14,Juego de Ollas Antiadherentes,Hogar,2,1799,3598,Online,Chihuahua
2026-03-14,Teclado Mecánico RGB,Electrónica,1,1519,1519,Marketplace,Puebla
2026-03-14,Juego de Ollas Antiadherentes,Hogar,1,2398.50,2398.50,Marketplace,Jalisco
2026-03-15,Smart TV 55'',Electrónica,2,11499,22998,Online,Jalisco
2026-03-15,Lentes de Sol Retro,Moda,2,759,1518,Online,CDMX
2026-03-15,Auto RC Turbo Rally,Juguetes,2,779,1558,Móvil App,Jalisco
2026-03-16,Perfume Noir Intense 100ml,Belleza,1,1424,1424,Móvil App,Jalisco
2026-03-16,Lámpara LED Inteligente,Hogar,4,467,1868,Marketplace,Chihuahua
2026-03-16,Dron Junior HD,Juguetes,3,1359,4077,Online,Jalisco
2026-03-16,Bloques Creativos 500pz,Juguetes,1,898.50,898.50,Marketplace,CDMX
2026-03-17,Set de Sábanas Queen 600h,Hogar,2,1198.50,2397,Online,Nuevo León
2026-03-17,Serum Vitamina C 30ml,Belleza,2,659,1318,Tienda física,Yucatán
2026-03-17,Bicicleta Urbana R26,Deportes,2,7998.50,15997,Marketplace,CDMX
2026-03-19,Set de Sábanas Queen 600h,Hogar,2,1199,2398,Móvil App,Puebla
2026-03-19,Kit Bandas Elásticas,Deportes,1,299,299,Online,Chihuahua
2026-03-19,Casco Ciclismo Aero,Deportes,1,1298.50,1298.50,Marketplace,Yucatán
2026-03-19,Lámpara LED Inteligente,Hogar,1,549,549,Móvil App,Puebla
2026-03-19,Smart TV 55'',Electrónica,4,11499,45996,Móvil App,Chihuahua
2026-03-20,Set de Sábanas Queen 600h,Hogar,1,1019,1019,Tienda física,Chihuahua
2026-03-20,Secadora Iónica 2200W,Belleza,2,1499,2998,Online,Puebla
2026-03-20,Kit Bandas Elásticas,Deportes,3,299,897,Online,CDMX
2026-03-20,Bolso de Cuero Milano,Moda,6,1899,11394,Online,Yucatán
2026-03-20,Juego de Mesa Familiar,Juguetes,1,359,359,Online,CDMX
2026-03-20,Licuadora Turbo 1200W,Hogar,1,1699,1699,Tienda física,Nuevo León
2026-03-21,Vestido Floral Summer,Moda,2,1098.50,2197,Online,Jalisco
2026-03-21,Secadora Iónica 2200W,Belleza,1,1199,1199,Online,Puebla
2026-03-22,Perfume Noir Intense 100ml,Belleza,2,1899,3798,Marketplace,CDMX
2026-03-22,Audífonos ANC Studio,Electrónica,1,2498.50,2498.50,Móvil App,Jalisco
2026-03-24,Dron Junior HD,Juguetes,1,1279,1279,Marketplace,Jalisco
