fecha,producto,categoria,cantidad,precio_unitario,total,canal,region
2026-02-23,Lámpara LED Inteligente,Hogar,1,549,549,Online,Puebla
2026-02-23,Casco Ciclismo Aero,Deportes,2,1104,2208,Marketplace,Puebla
2026-02-23,Bloques Creativos 500pz,Juguetes,1,899,899,Online,CDMX
2026-02-24,Rizador de Pelas Digital,Belleza,6,899,5394,Tienda física,Puebla
2026-02-24,Perfume Noir Intense 100ml,Belleza,1,1424,1424,Online,Jalisco
2026-02-24,Balón Soccer Pro FIFA,Deportes,1,439,439,Móvil App,Jalisco
2026-02-24,Balón Soccer Pro FIFA,Deportes,2,548.50,1097,Online,Puebla
2026-02-24,Sudadera Hoodie Urban,Moda,2,899,1798,Tienda física,Yucatán
2026-02-24,Juego de Mesa Familiar,Juguetes,3,382,1146,Online,CDMX
2026-02-24,Set Ciencia Experimentos,Juguetes,2,629,1258,Marketplace,CDMX
2026-02-25,Lámpara LED Inteligente,Hogar,1,439,439,Tienda física,CDMX
2026-02-25,Chamarra Denim Classic,Moda,1,1299,1299,Tienda física,Puebla
2026-02-25,Paleta de Sombras Nude,Belleza,1,499,499,Marketplace,CDMX
2026-02-25,Pantalón Chino Slim,Moda,4,949,3796,Marketplace,Chihuahua
2026-02-26,Lámpara LED Inteligente,Hogar,1,549,549,Online,CDMX
2026-02-26,Cámara Action Go,Electrónica,1,7999,7999,Marketplace,Jalisco
2026-02-26,Vestido Floral Summer,Moda,1,1099,1099,Online,Chihuahua
2026-02-27,Aspiradora Robot Clean+,Hogar,1,5998.50,5998.50,Online,Puebla
2026-02-27,Casco Ciclismo Aero,Deportes,2,1104,2208,Tienda física,Chihuahua
2026-02-28,Lentes de Sol Retro,Moda,1,759,759,Online,Jalisco
2026-02-28,Casco Ciclismo Aero,Deportes,2,1299,2598,Marketplace,Puebla
2026-02-28,Paleta de Sombras Nude,Belleza,1,449,449,Online,Puebla
2026-02-28,Serum Vitamina C 30ml,Belleza,1,658.50,658.50,Online,CDMX
2026-02-28,Mancuernas Ajustables 10kg,Deportes,1,998.50,998.50,Móvil App,Yucatán
2026-02-28,Yoga Mat Premium,Deportes,1,552,552,Online,Chihuahua
2026-02-28,Cámara Action Go,Electrónica,2,5999,11998,Tienda física,CDMX
2026-03-01,Teclado Mecánico RGB,Electrónica,5,1599,7995,Móvil App,Jalisco
2026-03-01,Barra de Sonido 2.1,Electrónica,1,3499,3499,Online,Jalisco
2026-03-01,Set de Sábanas Queen 600h,Hogar,2,1199,2398,Marketplace,Nuevo León
2026-03-01,Lámpara LED Inteligente,Hogar,2,439,878,Móvil App,Jalisco
2026-03-01,Bloques Creativos 500pz,Juguetes,1,899,899,Tienda física,Nuevo León
2026-03-01,Set Ciencia Experimentos,Juguetes,1,629,629,Online,CDMX
2026-03-02,Yoga Mat Premium,Deportes,1,649,649,Móvil App,Nuevo León
2026-03-02,Dron Junior HD,Juguetes,1,1599,1599,Online,CDMX
2026-03-02,Bolso de Cuero Milano,Moda,2,1898.50,3797,Tienda física,Jalisco
2026-03-02,Crema Hidratante Aloe,Belleza,1,389,389,Online,Chihuahua
2026-03-02,Set Ciencia Experimentos,Juguetes,2,535,1070,Marketplace,Jalisco
2026-03-02,Auto RC Turbo Rally,Juguetes,1,779,779,Tienda física,Nuevo León
2026-03-02,Licuadora Turbo 1200W,Hogar,2,1699,3398,Online,Jalisco
2026-03-03,Peluche Oso Gigante 1.5m,Juguetes,1,467,467,Tienda física,Jalisco
2026-03-03,Lámpara LED Inteligente,Hogar,1,548.50,548.50,Online,CDMX
2026-03-03,Serum Vitamina C 30ml,Belleza,2,659,1318,Online,Nuevo León
2026-03-03,Juego de Mesa Familiar,Juguetes,2,382,764,Móvil App,Chihuahua
2026-03-03,Tablet Galaxy 10",Electrónica,1,6499,6499,Online,CDMX
2026-03-04,Smartphone X5,Electrónica,1,8549,8549,Tienda física,Nuevo León
2026-03-04,Paleta de Sombras Nude,Belleza,3,499,1497,Online,CDMX
2026-03-04,Yoga Mat Premium,Deportes,2,648.50,1297,Online,Nuevo León
2026-03-04,Pantalón Chino Slim,Moda,2,949,1898,Online,CDMX
2026-03-05,Juego de Ollas Antiadherentes,Hogar,2,2399,4798,Móvil App,Puebla
2026-03-05,Juego de Mesa Familiar,Juguetes,1,449,449,Online,Nuevo León
2026-03-05,Consola Next X,Electrónica,3,12599,37797,Online,CDMX
2026-03-05,Bicicleta Urbana R26,Deportes,1,7999,7999,Marketplace,CDMX
2026-03-05,Lentes de Sol Retro,Moda,6,607,3642,Tienda física,CDMX
2026-03-05,Tablet Galaxy 10",Electrónica,2,6498.50,12997,Móvil App,Nuevo León
2026-03-05,Peluche Oso Gigante 1.5m,Juguetes,1,549,549,Online,Chihuahua
2026-03-05,Rizador de Pelas Digital,Belleza,1,899,899,Móvil App,CDMX
2026-03-06,Cámara Action Go,Electrónica,1,7999,7999,Online,Yucatán
2026-03-06,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Móvil App,Chihuahua
2026-03-06,Yoga Mat Premium,Deportes,5,648.50,3242.50,Online,Jalisco
2026-03-06,Smartphone X5,Electrónica,1,8999,8999,Online,Jalisco
2026-03-06,Auto RC Turbo Rally,Juguetes,1,779,779,Móvil App,CDMX
2026-03-06,Set de Sábanas Queen 600h,Hogar,1,1199,1199,Online,Chihuahua
2026-03-06,Peluche Oso Gigante 1.5m,Juguetes,1,549,549,Móvil App,CDMX
2026-03-06,Camiseta Basic Cotton,Moda,1,399,399,Tienda física,CDMX
2026-03-07,Juego de Ollas Antiadherentes,Hogar,6,2399,14394,Móvil App,Jalisco
2026-03-07,Lentes de Sol Retro,Moda,3,758.50,2275.50,Tienda física,Yucatán
2026-03-07,Bolso de Cuero Milano,Moda,1,1709,1709,Online,Jalisco
2026-03-07,Casco Ciclismo Aero,Deportes,1,1299,1299,Marketplace,Nuevo León
2026-03-08,Banda de Correr Plegable,Deportes,1,12499,12499,Online,CDMX
2026-03-08,Camiseta Basic Cotton,Moda,2,359,718,Online,Chihuahua
2026-03-08,Bolso de Cuero Milano,Moda,1,1899,1899,Marketplace,Jalisco
2026-03-08,Chamarra Denim Classic,Moda,1,1299,1299,Online,Yucatán
2026-03-09,Tablet Galaxy 10",Electrónica,2,6498.50,12997,Online,CDMX
2026-03-09,Cámara Action Go,Electrónica,3,7998.50,23995.50,Tienda física,Nuevo León
2026-03-09,Balón Soccer Pro FIFA,Deportes,1,548.50,548.50,Online,Nuevo León
2026-03-09,Smart TV 55'',Electrónica,1,11498.50,11498.50,Móvil App,CDMX
2026-03-09,Laptop Pro 14,Electrónica,1,14249,14249,Marketplace,Jalisco
2026-03-09,Licuadora Turbo 1200W,Hogar,1,1698.50,1698.50,Online,Jalisco
2026-03-10,Crema Hidratante Aloe,Belleza,1,311,311,Tienda física,Jalisco
2026-03-10,Purificador de Aire Mini,Hogar,2,2899,5798,Móvil App,CDMX
2026-03-10,Consola Next X,Electrónica,1,13999,13999,Móvil App,Nuevo León
2026-03-11,Camiseta Basic Cotton,Moda,3,399,1197,Online,Puebla
2026-03-11,Consola Next X,Electrónica,5,13999,69995,Online,Yucatán
2026-03-11,Crema Hidratante Aloe,Belleza,2,389,778,Tienda física,Jalisco
2026-03-11,Camiseta Basic Cotton,Moda,1,399,399,Online,Jalisco
2026-03-11,Tablet Galaxy 10",Electrónica,2,6499,12998,Online,Chihuahua
2026-03-12,Set de Sábanas Queen 600h,Hogar,5,1198.50,5992.50,Online,Jalisco
2026-03-12,Smartwatch Fit 3,Electrónica,3,3298.50,9895.50,Tienda física,CDMX
2026-03-13,Juego de Mesa Familiar,Juguetes,2,427,854,Online,CDMX
2026-03-13,Bloques Creativos 500pz,Juguetes,5,899,4495,Marketplace,Yucatán
2026-03-13,Secadora Iónica 2200W,Belleza,1,1499,1499,Tienda física,CDMX
2026-03-13,Tenis Runner Air,Moda,2,2199,4398,Marketplace,CDMX
2026-03-13,Chamarra Denim Classic,Moda,1,1299,1299,Tienda física,Jalisco
2026-03-14,Yoga Mat Premium,Deportes,1,649,649,Móvil App,CDMX
2026-03-14,Audífonos ANC Studio,Electrónica,2,2499,4998,Online,Yucatán
2026-03-14,Aspiradora Robot Clean+,Hogar,2,5699,11398,Tienda física,Chihuahua
2026-03-14,Auto RC Turbo Rally,Juguetes,1,740,740,Móvil App,Jalisco
2026-03-14,Teclado Mecánico RGB,Electrónica,1,1598.50,1598.50,Online,Chihuahua
2026-03-15,Bolso de Cuero Milano,Moda,2,1899,3798,Online,Nuevo León
2026-03-15,Paleta de Sombras Nude,Belleza,1,499,499,Online,Puebla
2026-03-16,Aspiradora Robot Clean+,Hogar,2,5998.50,11997,Marketplace,Chihuahua
2026-03-16,Cafetera Espresso Deluxe,Hogar,2,4599,9198,Móvil App,Nuevo León
2026-03-16,Audífonos ANC Studio,Electrónica,2,2249,4498,Marketplace,CDMX
2026-03-16,Purificador de Aire Mini,Hogar,2,2899,5798,Online,Yucatán
2026-03-16,Juego de Mesa Familiar,Juguetes,1,449,449,Tienda física,Chihuahua
2026-03-17,Crema Hidratante Aloe,Belleza,5,389,1945,Online,Chihuahua
2026-03-17,Vestido Floral Summer,Moda,2,1099,2198,Tienda física,Nuevo León
2026-03-17,Tablet Galaxy 10",Electrónica,1,6499,6499,Marketplace,CDMX
2026-03-17,Dron Junior HD,Juguetes,1,1598.50,1598.50,Móvil App,CDMX
2026-03-17,Audífonos ANC Studio,Electrónica,1,2249,2249,Marketplace,Puebla
2026-03-17,Crema Hidratante Aloe,Belleza,1,389,389,Online,Nuevo León
2026-03-18,Crema Hidratante Aloe,Belleza,1,389,389,Online,Jalisco
2026-03-18,Vestido Floral Summer,Moda,2,1099,2198,Marketplace,Jalisco
2026-03-18,Set de Sábanas Queen 600h,Hogar,3,1199,3597,Online,CDMX
2026-03-18,Licuadora Turbo 1200W,Hogar,2,1699,3398,Online,Yucatán
2026-03-18,Teclado Mecánico RGB,Electrónica,2,1599,3198,Online,CDMX
2026-03-18,Chamarra Denim Classic,Moda,2,1299,2598,Marketplace,Puebla
2026-03-18,Paleta de Sombras Nude,Belleza,2,499,998,Marketplace,CDMX
2026-03-18,Rizador de Pelas Digital,Belleza,1,899,899,Marketplace,Jalisco
2026-03-18,Set de Sábanas Queen 600h,Hogar,3,1199,3597,Online,CDMX
2026-03-18,Casco Ciclismo Aero,Deportes,2,974,1948,Marketplace,Nuevo León
2026-03-18,Bolso de Cuero Milano,Moda,1,1899,1899,Móvil App,CDMX
2026-03-19,Lentes de Sol Retro,Moda,1,759,759,Tienda física,CDMX
2026-03-19,Cafetera Espresso Deluxe,Hogar,2,3909,7818,Marketplace,CDMX
2026-03-19,Barra de Sonido 2.1,Electrónica,3,3499,10497,Marketplace,Yucatán
2026-03-20,Dron Junior HD,Juguetes,2,1599,3198,Tienda física,Nuevo León
2026-03-20,Consola Next X,Electrónica,1,13299,13299,Online,Nuevo León
2026-03-20,Paleta de Sombras Nude,Belleza,2,499,998,Marketplace,CDMX
2026-03-20,Banda de Correr Plegable,Deportes,3,9374,28122,Marketplace,Jalisco
2026-03-20,Rizador de Pelas Digital,Belleza,2,899,1798,Online,CDMX
2026-03-20,Lámpara LED Inteligente,Hogar,4,548.50,2194,Online,CDMX
2026-03-20,Audífonos ANC Studio,Electrónica,2,2498.50,4997,Móvil App,CDMX
2026-03-21,Set Ciencia Experimentos,Juguetes,2,628.50,1257,Tienda física,Chihuahua
2026-03-21,Tenis Runner Air,Moda,1,2199,2199,Online,Chihuahua
2026-03-21,Tablet Galaxy 10",Electrónica,2,6174,12348,Tienda física,Puebla
2026-03-21,Auto RC Turbo Rally,Juguetes,3,779,2337,Tienda física,Yucatán
2026-03-21,Vestido Floral Summer,Moda,2,934,1868,Online,Yucatán
2026-03-21,Lentes de Sol Retro,Moda,1,759,759,Online,CDMX
2026-03-22,Banda de Correr Plegable,Deportes,2,12499,24998,Online,Chihuahua
2026-03-22,Tablet Galaxy 10",Electrónica,1,6499,6499,Marketplace,CDMX
2026-03-22,Cafetera Espresso Deluxe,Hogar,1,4599,4599,Marketplace,Yucatán
2026-03-23,Smartphone X5,Electrónica,1,8999,8999,Tienda física,CDMX
2026-03-23,Smart TV 55'',Electrónica,2,11499,22998,Móvil App,Yucatán
2026-03-23,Cámara Action Go,Electrónica,1,7998.50,7998.50,Online,Jalisco
2026-03-23,Teclado Mecánico RGB,Electrónica,1,1599,1599,Tienda física,Puebla
2026-03-23,Rizador de Pelas Digital,Belleza,1,899,899,Online,Nuevo León
2026-03-24,Rizador de Pelas Digital,Belleza,1,899,899,Móvil App,Nuevo León
2026-03-24,Mancuernas Ajustables 10kg,Deportes,3,999,2997,Online,Nuevo León
2026-03-24,Aspiradora Robot Clean+,Hogar,1,5999,5999,Móvil App,Puebla
2026-03-24,Perfume Noir Intense 100ml,Belleza,2,1898.50,3797,Online,Chihuahua
2026-03-25,Tenis Runner Air,Moda,1,2198.50,2198.50,Marketplace,Nuevo León
2026-03-25,Yoga Mat Premium,Deportes,1,487,487,Móvil App,CDMX
2026-03-26,Lámpara LED Inteligente,Hogar,2,549,1098,Online,CDMX
2026-03-26,Bloques Creativos 500pz,Juguetes,1,899,899,Tienda física,CDMX
2026-03-26,Lentes de Sol Retro,Moda,2,759,1518,Tienda física,Nuevo León
2026-03-26,Serum Vitamina C 30ml,Belleza,2,659,1318,Tienda física,Chihuahua
2026-03-26,Lentes de Sol Retro,Moda,1,758.50,758.50,Marketplace,CDMX
2026-03-27,Casco Ciclismo Aero,Deportes,2,1299,2598,Tienda física,Jalisco
2026-03-27,Rizador de Pelas Digital,Belleza,1,854,854,Online,Puebla
2026-03-27,Juego de Ollas Antiadherentes,Hogar,1,2398.50,2398.50,Marketplace,Yucatán
2026-03-27,Perfume Noir Intense 100ml,Belleza,1,1424,1424,Online,CDMX
2026-03-27,Cafetera Espresso Deluxe,Hogar,1,4598.50,4598.50,Tienda física,Puebla
2026-03-28,Aspiradora Robot Clean+,Hogar,3,5999,17997,Online,Nuevo León
2026-03-28,Bolso de Cuero Milano,Moda,1,1898.50,1898.50,Tienda física,Yucatán
2026-03-28,Smartwatch Fit 3,Electrónica,1,2639,2639,Online,CDMX
2026-03-28,Casco Ciclismo Aero,Deportes,2,1104,2208,Online,CDMX
2026-03-29,Auto RC Turbo Rally,Juguetes,1,779,779,Marketplace,CDMX
2026-03-29,Laptop Pro 14,Electrónica,2,18998.50,37997,Online,Nuevo León
2026-03-29,Audífonos ANC Studio,Electrónica,2,2498.50,4997,Online,Yucatán
2026-03-29,Tenis Runner Air,Moda,6,1979,11874,Marketplace,CDMX
2026-03-29,Cafetera Espresso Deluxe,Hogar,1,4599,4599,Móvil App,Chihuahua
2026-03-29,Peluche Oso Gigante 1.5m,Juguetes,3,549,1647,Marketplace,CDMX
2026-03-30,Vestido Floral Summer,Moda,4,1098.50,4394,Tienda física,Puebla
2026-03-30,Smartphone X5,Electrónica,3,8998.50,26995.50,Móvil App,Chihuahua
2026-03-30,Aspiradora Robot Clean+,Hogar,2,5999,11998,Marketplace,Chihuahua
2026-03-30,Dron Junior HD,Juguetes,2,1599,3198,Online,Yucatán
2026-03-30,Dron Junior HD,Juguetes,2,1519,3038,Online,Jalisco
2026-03-30,Crema Hidratante Aloe,Belleza,2,389,778,Tienda física,Yucatán
2026-03-31,Camiseta Basic Cotton,Moda,1,399,399,Online,CDMX
2026-03-31,Set Ciencia Experimentos,Juguetes,1,628.50,628.50,Marketplace,CDMX
2026-03-31,Kit Bandas Elásticas,Deportes,2,299,598,Marketplace,CDMX
2026-04-01,Juego de Mesa Familiar,Juguetes,1,449,449,Online,Chihuahua
2026-04-01,Paleta de Sombras Nude,Belleza,2,499,998,Tienda física,Nuevo León
2026-04-01,Balón Soccer Pro FIFA,Deportes,1,549,549,Marketplace,Puebla
2026-04-01,Smart TV 55'',Electrónica,3,9774,29322,Marketplace,Nuevo León
2026-04-01,Barra de Sonido 2.1,Electrónica,3,2799,8397,Online,Nuevo León
2026-04-01,Smartwatch Fit 3,Electrónica,2,2969,5938,Tienda física,Chihuahua
2026-04-02,Bicicleta Urbana R26,Deportes,1,7999,7999,Online,Jalisco
2026-04-02,Smart TV 55'',Electrónica,1,11498.50,11498.50,Online,Jalisco
2026-04-02,Kit Bandas Elásticas,Deportes,1,299,299,Online,Yucatán
2026-04-02,Smart TV 55'',Electrónica,1,9199,9199,Móvil App,Yucatán
2026-04-02,Bolso de Cuero Milano,Moda,1,1898.50,1898.50,Marketplace,Jalisco
2026-04-02,Smartwatch Fit 3,Electrónica,2,2474,4948,Móvil App,Yucatán
2026-04-03,Smartphone X5,Electrónica,2,8999,17998,Marketplace,Nuevo León
2026-04-03,Set Ciencia Experimentos,Juguetes,1,628.50,628.50,Online,Jalisco
2026-04-03,Teclado Mecánico RGB,Electrónica,1,1598.50,1598.50,Móvil App,CDMX
2026-04-03,Vestido Floral Summer,Moda,2,934,1868,Online,Nuevo León
2026-04-03,Bicicleta Urbana R26,Deportes,3,7998.50,23995.50,Online,Chihuahua
2026-04-04,Paleta de Sombras Nude,Belleza,1,499,499,Online,Puebla
2026-04-04,Crema Hidratante Aloe,Belleza,2,389,778,Tienda física,Nuevo León
2026-04-04,Balón Soccer Pro FIFA,Deportes,1,549,549,Online,CDMX
2026-04-04,Camiseta Basic Cotton,Moda,2,399,798,Online,Yucatán
2026-04-04,Smartwatch Fit 3,Electrónica,1,2969,2969,Tienda física,Jalisco
2026-04-04,Smart TV 55'',Electrónica,1,11499,11499,Marketplace,Puebla
2026-04-04,Mancuernas Ajustables 10kg,Deportes,2,899,1798,Móvil App,Jalisco
2026-04-04,Lentes de Sol Retro,Moda,1,759,759,Móvil App,Jalisco
2026-04-04,Cámara Action Go,Electrónica,3,7999,23997,Online,Nuevo León
2026-04-05,Purificador de Aire Mini,Hogar,2,2899,5798,Online,Yucatán
2026-04-05,Paleta de Sombras Nude,Belleza,1,499,499,Online,CDMX
2026-04-05,Barra de Sonido 2.1,Electrónica,2,3499,6998,Online,Jalisco
2026-04-05,Tablet Galaxy 10",Electrónica,1,6498.50,6498.50,Online,Yucatán
2026-04-05,Secadora Iónica 2200W,Belleza,2,1498.50,2997,Móvil App,Chihuahua
2026-04-06,Rizador de Pelas Digital,Belleza,5,674,3370,Online,Nuevo León
2026-04-06,Perfume Noir Intense 100ml,Belleza,2,1898.50,3797,Móvil App,Chihuahua
2026-04-06,Lámpara LED Inteligente,Hogar,1,548.50,548.50,Móvil App,Puebla
2026-04-06,Banda de Correr Plegable,Deportes,1,10624,10624,Marketplace,Nuevo León
2026-04-06,Serum Vitamina C 30ml,Belleza,3,560,1680,Online,Yucatán
2026-04-06,Mancuernas Ajustables 10kg,Deportes,1,849,849,Móvil App,Nuevo León
2026-04-06,Smart TV 55'',Electrónica,6,11499,68994,Online,Chihuahua
2026-04-06,Set de Sábanas Queen 600h,Hogar,2,1199,2398,Marketplace,Jalisco
2026-04-07,Cafetera Espresso Deluxe,Hogar,1,4599,4599,Online,Jalisco
2026-04-07,Secadora Iónica 2200W,Belleza,2,1499,2998,Online,CDMX
2026-04-07,Barra de Sonido 2.1,Electrónica,1,3498.50,3498.50,Online,CDMX
2026-04-07,Rizador de Pelas Digital,Belleza,1,809,809,Online,Yucatán
2026-04-08,Juego de Ollas Antiadherentes,Hogar,1,2399,2399,Online,CDMX
2026-04-08,Casco Ciclismo Aero,Deportes,1,1298.50,1298.50,Móvil App,Jalisco
2026-04-08,Crema Hidratante Aloe,Belleza,1,389,389,Online,CDMX
2026-04-08,Kit Bandas Elásticas,Deportes,2,299,598,Online,CDMX
2026-04-08,Lentes de Sol Retro,Moda,3,569,1707,Tienda física,CDMX
2026-04-09,Lentes de Sol Retro,Moda,1,759,759,Tienda física,Jalisco
2026-04-09,Perfume Noir Intense 100ml,Belleza,3,1614,4842,Online,Yucatán
2026-04-09,Perfume Noir Intense 100ml,Belleza,1,1898.50,1898.50,Móvil App,CDMX
2026-04-09,Set de Sábanas Queen 600h,Hogar,1,1199,1199,Online,Nuevo León
2026-04-09,Teclado Mecánico RGB,Electrónica,5,1439,7195,Online,Jalisco
2026-04-09,Bolso de Cuero Milano,Moda,1,1899,1899,Móvil App,Chihuahua
2026-04-09,Smart TV 55'',Electrónica,2,9774,19548,Online,Jalisco
2026-04-09,Aspiradora Robot Clean+,Hogar,4,5699,22796,Tienda física,Chihuahua
2026-04-10,Smartphone X5,Electrónica,1,8999,8999,Marketplace,CDMX
2026-04-10,Sudadera Hoodie Urban,Moda,2,854,1708,Tienda física,Nuevo León
2026-04-10,Pantalón Chino Slim,Moda,1,948.50,948.50,Tienda física,Nuevo León
2026-04-11,Paleta de Sombras Nude,Belleza,2,499,998,Tienda física,Nuevo León
2026-04-11,Cafetera Espresso Deluxe,Hogar,1,4599,4599,Móvil App,Puebla
2026-04-11,Cafetera Espresso Deluxe,Hogar,2,4139,8278,Online,Jalisco
2026-04-11,Aspiradora Robot Clean+,Hogar,2,5999,11998,Marketplace,Nuevo León
2026-04-11,Dron Junior HD,Juguetes,2,1598.50,3197,Online,CDMX
2026-04-11,Banda de Correr Plegable,Deportes,1,12498.50,12498.50,Online,CDMX
2026-04-11,Laptop Pro 14,Electrónica,2,18999,37998,Tienda física,Jalisco
2026-04-12,Bolso de Cuero Milano,Moda,2,1614,3228,Online,Jalisco
2026-04-12,Audífonos ANC Studio,Electrónica,1,2498.50,2498.50,Online,Chihuahua
2026-04-13,Lentes de Sol Retro,Moda,3,759,2277,Online,CDMX
2026-04-13,Bolso de Cuero Milano,Moda,1,1898.50,1898.50,Online,Puebla
2026-04-13,Banda de Correr Plegable,Deportes,1,12499,12499,Tienda física,Chihuahua
2026-04-13,Balón Soccer Pro FIFA,Deportes,1,548.50,548.50,Online,Yucatán
2026-04-13,Smartphone X5,Electrónica,1,7649,7649,Online,CDMX
2026-04-13,Barra de Sonido 2.1,Electrónica,3,3499,10497,Online,Jalisco
2026-04-14,Smartwatch Fit 3,Electrónica,1,3298.50,3298.50,Tienda física,Nuevo León
2026-04-14,Purificador de Aire Mini,Hogar,2,2899,5798,Marketplace,CDMX
2026-04-14,Smartphone X5,Electrónica,3,8099,24297,Marketplace,CDMX
2026-04-15,Casco Ciclismo Aero,Deportes,1,1299,1299,Móvil App,CDMX
2026-04-15,Smartwatch Fit 3,Electrónica,1,3299,3299,Marketplace,Jalisco
2026-04-15,Cafetera Espresso Deluxe,Hogar,2,4599,9198,Online,Jalisco
2026-04-16,Serum Vitamina C 30ml,Belleza,2,659,1318,Online,Nuevo León
2026-04-16,Smart TV 55'',Electrónica,1,11499,11499,Online,Chihuahua
2026-04-16,Set Ciencia Experimentos,Juguetes,2,629,1258,Marketplace,CDMX
2026-04-16,Consola Next X,Electrónica,3,13999,41997,Tienda física,CDMX
2026-04-16,Yoga Mat Premium,Deportes,1,648.50,648.50,Online,CDMX
2026-04-17,Sudadera Hoodie Urban,Moda,1,898.50,898.50,Móvil App,Puebla
2026-04-17,Chamarra Denim Classic,Moda,2,1298.50,2597,Online,Puebla
2026-04-17,Kit Bandas Elásticas,Deportes,1,299,299,Online,Puebla
2026-04-17,Crema Hidratante Aloe,Belleza,3,292,876,Tienda física,Yucatán
2026-04-17,Chamarra Denim Classic,Moda,2,1104,2208,Marketplace,Chihuahua
2026-04-17,Audífonos ANC Studio,Electrónica,1,2498.50,2498.50,Online,CDMX
2026-04-17,Perfume Noir Intense 100ml,Belleza,2,1899,3798,Móvil App,Puebla
2026-04-17,Lámpara LED Inteligente,Hogar,2,548.50,1097,Tienda física,CDMX
2026-04-18,Smart TV 55'',Electrónica,1,11499,11499,Tienda física,Jalisco
2026-04-18,Kit Bandas Elásticas,Deportes,1,299,299,Marketplace,Jalisco
2026-04-18,Consola Next X,Electrónica,2,13998.50,27997,Online,Chihuahua
2026-04-18,Aspiradora Robot Clean+,Hogar,1,5998.50,5998.50,Móvil App,Nuevo León
2026-04-18,Banda de Correr Plegable,Deportes,2,12499,24998,Online,Chihuahua
2026-04-18,Lentes de Sol Retro,Moda,1,759,759,Online,Jalisco
2026-04-19,Consola Next X,Electrónica,2,13999,27998,Online,CDMX
2026-04-19,Set de Sábanas Queen 600h,Hogar,1,959,959,Online,Puebla
2026-04-19,Barra de Sonido 2.1,Electrónica,4,3499,13996,Marketplace,Yucatán
2026-04-19,Mancuernas Ajustables 10kg,Deportes,4,999,3996,Tienda física,Yucatán
2026-04-19,Smartwatch Fit 3,Electrónica,3,3299,9897,Tienda física,Nuevo León
2026-04-19,Mancuernas Ajustables 10kg,Deportes,2,999,1998,Marketplace,Yucatán
2026-04-19,Bicicleta Urbana R26,Deportes,1,7999,7999,Móvil App,Jalisco
2026-04-20,Set Ciencia Experimentos,Juguetes,2,535,1070,Online,Jalisco
2026-04-20,Camiseta Basic Cotton,Moda,2,319,638,Online,Nuevo León
2026-04-20,Perfume Noir Intense 100ml,Belleza,2,1899,3798,Móvil App,CDMX
2026-04-20,Bloques Creativos 500pz,Juguetes,1,719,719,Tienda física,CDMX
2026-04-20,Consola Next X,Electrónica,1,13999,13999,Online,CDMX
2026-04-20,Paleta de Sombras Nude,Belleza,3,499,1497,Online,Yucatán
2026-04-21,Set Ciencia Experimentos,Juguetes,3,629,1887,Tienda física,Nuevo León
2026-04-21,Casco Ciclismo Aero,Deportes,1,1299,1299,Móvil App,Jalisco
2026-04-21,Pantalón Chino Slim,Moda,1,949,949,Móvil App,Yucatán
2026-04-21,Smart TV 55'',Electrónica,2,11499,22998,Online,Yucatán
2026-04-21,Lámpara LED Inteligente,Hogar,1,549,549,Marketplace,Yucatán
2026-04-22,Smartphone X5,Electrónica,3,8999,26997,Online,CDMX
2026-04-22,Rizador de Pelas Digital,Belleza,2,764,1528,Marketplace,Jalisco
2026-04-22,Mancuernas Ajustables 10kg,Deportes,1,749,749,Móvil App,CDMX
2026-04-22,Smartwatch Fit 3,Electrónica,2,3298.50,6597,Online,Jalisco
2026-04-22,Yoga Mat Premium,Deportes,2,649,1298,Móvil App,Jalisco
2026-04-23,Tablet Galaxy 10",Electrónica,1,6499,6499,Online,Nuevo León
2026-04-23,Smartphone X5,Electrónica,2,8999,17998,Marketplace,CDMX
2026-04-23,Teclado Mecánico RGB,Electrónica,3,1199,3597,Marketplace,Yucatán
2026-04-23,Cámara Action Go,Electrónica,2,7999,15998,Marketplace,CDMX
2026-04-24,Barra de Sonido 2.1,Electrónica,1,3499,3499,Online,Nuevo León
2026-04-24,Lámpara LED Inteligente,Hogar,1,549,549,Móvil App,Jalisco
2026-04-24,Set Ciencia Experimentos,Juguetes,2,628.50,1257,Marketplace,CDMX
2026-04-24,Bicicleta Urbana R26,Deportes,1,7999,7999,Móvil App,Nuevo León
2026-04-24,Crema Hidratante Aloe,Belleza,2,370,740,Marketplace,Yucatán
2026-04-24,Crema Hidratante Aloe,Belleza,3,389,1167,Online,Nuevo León
2026-04-24,Barra de Sonido 2.1,Electrónica,2,3499,6998,Tienda física,Jalisco
2026-04-25,Bloques Creativos 500pz,Juguetes,1,898.50,898.50,Marketplace,Jalisco
2026-04-26,Bicicleta Urbana R26,Deportes,1,6399,6399,Marketplace,Nuevo León
2026-04-26,Barra de Sonido 2.1,Electrónica,3,3499,10497,Tienda física,Yucatán
2026-04-26,Barra de Sonido 2.1,Electrónica,1,3499,3499,Online,CDMX
2026-04-26,Sudadera Hoodie Urban,Moda,2,898.50,1797,Online,Nuevo León
2026-04-26,Paleta de Sombras Nude,Belleza,2,499,998,Marketplace,Jalisco
2026-04-27,Yoga Mat Premium,Deportes,6,649,3894,Marketplace,CDMX
2026-04-27,Rizador de Pelas Digital,Belleza,1,809,809,Tienda física,Nuevo León
2026-04-27,Kit Bandas Elásticas,Deportes,1,299,299,Tienda física,Chihuahua
