fecha,producto,categoria,cantidad,precio_unitario,total,canal,region
2024-05-09,Rizador de Pelas Digital,Belleza,2,898.50,1797,Móvil App,CDMX
2024-05-09,Tablet Galaxy 10",Electrónica,1,6498.50,6498.50,Móvil App,CDMX
2024-05-10,Yoga Mat Premium,Deportes,2,648.50,1297,Móvil App,CDMX
2024-05-10,Audífonos ANC Studio,Electrónica,1,2374,2374,Tienda física,CDMX
2024-05-10,Camiseta Basic Cotton,Moda,2,399,798,Móvil App,CDMX
2024-05-10,Purificador de Aire Mini,Hogar,1,2754,2754,Móvil App,Jalisco
2024-05-11,Cafetera Espresso Deluxe,Hogar,1,4598.50,4598.50,Online,Nuevo León
2024-05-11,Audífonos ANC Studio,Electrónica,2,2499,4998,Online,CDMX
2024-05-11,Bicicleta Urbana R26,Deportes,1,7999,7999,Online,Puebla
2024-05-12,Audífonos ANC Studio,Electrónica,1,2499,2499,Online,Chihuahua
2024-05-12,Mancuernas Ajustables 10kg,Deportes,1,998.50,998.50,Móvil App,Nuevo León
2024-05-13,Tablet Galaxy 10",Electrónica,3,6498.50,19495.50,Móvil App,CDMX
2024-05-13,Licuadora Turbo 1200W,Hogar,1,1699,1699,Online,CDMX
2024-05-14,Serum Vitamina C 30ml,Belleza,3,658.50,1975.50,Marketplace,Chihuahua
2024-05-14,Serum Vitamina C 30ml,Belleza,2,659,1318,Online,Yucatán
2024-05-16,Casco Ciclismo Aero,Deportes,2,1298.50,2597,Tienda física,Yucatán
2024-05-16,Teclado Mecánico RGB,Electrónica,1,1599,1599,Marketplace,CDMX
2024-05-16,Tenis Runner Air,Moda,2,2198.50,4397,Marketplace,Nuevo León
2024-05-17,Kit Bandas Elásticas,Deportes,5,224,1120,Marketplace,Yucatán
2024-05-19,Paleta de Sombras Nude,Belleza,1,499,499,Online,CDMX
2024-05-19,Sudadera Hoodie Urban,Moda,1,898.50,898.50,Online,Yucatán
2024-05-20,Vestido Floral Summer,Moda,1,1099,1099,Tienda física,Nuevo León
2024-05-21,Yoga Mat Premium,Deportes,1,649,649,Tienda física,CDMX
2024-05-22,Tenis Runner Air,Moda,1,2199,2199,Móvil App,Jalisco
2024-05-23,Bloques Creativos 500pz,Juguetes,2,899,1798,Tienda física,Puebla
2024-05-24,Paleta de Sombras Nude,Belleza,6,499,2994,Marketplace,Nuevo León
2024-05-25,Banda de Correr Plegable,Deportes,6,12499,74994,Móvil App,CDMX
2024-05-25,Sudadera Hoodie Urban,Moda,2,809,1618,Tienda física,Yucatán
2024-05-25,Kit Bandas Elásticas,Deportes,2,269,538,Online,CDMX
2024-05-26,Peluche Oso Gigante 1.5m,Juguetes,2,412,824,Online,Chihuahua
2024-05-27,Paleta de Sombras Nude,Belleza,2,374,748,Marketplace,Yucatán
2024-05-27,Sudadera Hoodie Urban,Moda,1,899,899,Marketplace,CDMX
2024-05-28,Laptop Pro 14,Electrónica,1,18999,18999,Marketplace,CDMX
2024-05-29,Licuadora Turbo 1200W,Hogar,2,1698.50,3397,Marketplace,Yucatán
2024-05-29,Tablet Galaxy 10",Electrónica,2,6499,12998,Online,CDMX
2024-05-30,Casco Ciclismo Aero,Deportes,6,1298.50,7791,Online,Nuevo León
2024-05-31,Cámara Action Go,Electrónica,1,7999,7999,Online,Puebla
2024-06-01,Dron Junior HD,Juguetes,2,1439,2878,Tienda física,Puebla
2024-06-01,Bloques Creativos 500pz,Juguetes,1,674,674,Marketplace,Nuevo León
2024-06-01,Smart TV 55'',Electrónica,1,10924,10924,Móvil App,CDMX
2024-06-01,Camiseta Basic Cotton,Moda,1,399,399,Marketplace,Jalisco
2024-06-02,Secadora Iónica 2200W,Belleza,3,1499,4497,Móvil App,Puebla
2024-06-02,Rizador de Pelas Digital,Belleza,4,899,3596,Móvil App,Jalisco
2024-06-02,Mancuernas Ajustables 10kg,Deportes,1,799,799,Marketplace,Puebla
2024-06-03,Auto RC Turbo Rally,Juguetes,2,584,1168,Marketplace,Jalisco
2024-06-03,Tablet Galaxy 10",Electrónica,3,6498.50,19495.50,Online,CDMX
2024-06-04,Purificador de Aire Mini,Hogar,1,2898.50,2898.50,Tienda física,CDMX
2024-06-05,Juego de Mesa Familiar,Juguetes,2,449,898,Marketplace,Nuevo León
2024-06-05,Juego de Mesa Familiar,Juguetes,1,449,449,Marketplace,Nuevo León
2024-06-05,Auto RC Turbo Rally,Juguetes,1,779,779,Tienda física,Jalisco
2024-06-05,Auto RC Turbo Rally,Juguetes,1,740,740,Online,Puebla
2024-06-06,Auto RC Turbo Rally,Juguetes,2,701,1402,Marketplace,CDMX
2024-06-06,Crema Hidratante Aloe,Belleza,1,389,389,Móvil App,CDMX
2024-06-06,Vestido Floral Summer,Moda,1,1099,1099,Online,CDMX
2024-06-06,Bicicleta Urbana R26,Deportes,1,7999,7999,Tienda física,Puebla
2024-06-08,Licuadora Turbo 1200W,Hogar,2,1698.50,3397,Tienda física,Chihuahua
2024-06-09,Barra de Sonido 2.1,Electrónica,1,2624,2624,Móvil App,Chihuahua
2024-06-09,Perfume Noir Intense 100ml,Belleza,1,1519,1519,Online,CDMX
2024-06-09,Barra de Sonido 2.1,Electrónica,1,2624,2624,Online,Yucatán
2024-06-10,Secadora Iónica 2200W,Belleza,1,1499,1499,Tienda física,Chihuahua
2024-06-10,Sudadera Hoodie Urban,Moda,1,899,899,Marketplace,CDMX
2024-06-10,Audífonos ANC Studio,Electrónica,2,2499,4998,Online,CDMX
2024-06-11,Bloques Creativos 500pz,Juguetes,1,764,764,Móvil App,Puebla
2024-06-11,Tablet Galaxy 10",Electrónica,2,6499,12998,Marketplace,Nuevo León
2024-06-11,Aspiradora Robot Clean+,Hogar,1,5999,5999,Online,CDMX
2024-06-11,Rizador de Pelas Digital,Belleza,1,764,764,Marketplace,CDMX
2024-06-11,Set Ciencia Experimentos,Juguetes,2,629,1258,Tienda física,CDMX
2024-06-11,Auto RC Turbo Rally,Juguetes,3,778.50,2335.50,Marketplace,Puebla
2024-06-12,Teclado Mecánico RGB,Electrónica,1,1599,1599,Móvil App,CDMX
2024-06-12,Audífonos ANC Studio,Electrónica,3,2499,7497,Online,Puebla
2024-06-12,Cámara Action Go,Electrónica,1,7999,7999,Marketplace,CDMX
2024-06-12,Cámara Action Go,Electrónica,4,7998.50,31994,Online,CDMX
2024-06-12,Bolso de Cuero Milano,Moda,1,1899,1899,Online,CDMX
2024-06-12,Balón Soccer Pro FIFA,Deportes,1,549,549,Marketplace,Puebla
2024-06-13,Lentes de Sol Retro,Moda,2,721,1442,Móvil App,CDMX
2024-06-13,Bolso de Cuero Milano,Moda,3,1899,5697,Tienda física,Nuevo León
2024-06-14,Casco Ciclismo Aero,Deportes,1,1299,1299,Online,Nuevo León
2024-06-14,Kit Bandas Elásticas,Deportes,2,299,598,Móvil App,Jalisco
2024-06-15,Tablet Galaxy 10",Electrónica,1,5524,5524,Tienda física,Chihuahua
2024-06-15,Camiseta Basic Cotton,Moda,1,399,399,Marketplace,Jalisco
2024-06-16,Cafetera Espresso Deluxe,Hogar,3,4599,13797,Online,Puebla
2024-06-17,Kit Bandas Elásticas,Deportes,1,299,299,Online,CDMX
2024-06-17,Rizador de Pelas Digital,Belleza,2,719,1438,Online,CDMX
2024-06-17,Casco Ciclismo Aero,Deportes,2,1299,2598,Marketplace,Chihuahua
2024-06-18,Juego de Mesa Familiar,Juguetes,1,449,449,Online,Puebla
2024-06-18,Smart TV 55'',Electrónica,1,8624,8624,Online,Jalisco
2024-06-18,Rizador de Pelas Digital,Belleza,3,719,2157,Móvil App,Puebla
2024-06-18,Balón Soccer Pro FIFA,Deportes,3,549,1647,Online,Jalisco
2024-06-19,Bicicleta Urbana R26,Deportes,3,7999,23997,Móvil App,CDMX
2024-06-19,Rizador de Pelas Digital,Belleza,3,898.50,2695.50,Marketplace,Puebla
2024-06-19,Mancuernas Ajustables 10kg,Deportes,1,998.50,998.50,Marketplace,Yucatán
2024-06-20,Camiseta Basic Cotton,Moda,1,399,399,Marketplace,CDMX
2024-06-20,Juego de Ollas Antiadherentes,Hogar,6,2399,14394,Tienda física,CDMX
2024-06-20,Barra de Sonido 2.1,Electrónica,1,3498.50,3498.50,Tienda física,Jalisco
2024-06-21,Juego de Mesa Familiar,Juguetes,3,449,1347,Marketplace,Puebla
2024-06-21,Aspiradora Robot Clean+,Hogar,2,5699,11398,Online,Puebla
2024-06-22,Dron Junior HD,Juguetes,1,1359,1359,Marketplace,Yucatán
2024-06-22,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Tienda física,Yucatán
2024-06-24,Auto RC Turbo Rally,Juguetes,1,779,779,Marketplace,Chihuahua
2024-06-24,Teclado Mecánico RGB,Electrónica,1,1599,1599,Online,CDMX
2024-06-25,Barra de Sonido 2.1,Electrónica,1,3499,3499,Tienda física,Jalisco
2024-06-25,Bicicleta Urbana R26,Deportes,1,7998.50,7998.50,Tienda física,CDMX
2024-06-25,Cámara Action Go,Electrónica,1,7999,7999,Online,CDMX
2024-06-25,Camiseta Basic Cotton,Moda,1,399,399,Marketplace,CDMX
2024-06-25,Paleta de Sombras Nude,Belleza,2,499,998,Online,Yucatán
2024-06-27,Crema Hidratante Aloe,Belleza,1,389,389,Móvil App,Yucatán
2024-06-27,Smartwatch Fit 3,Electrónica,1,2804,2804,Online,Chihuahua
2024-06-27,Cámara Action Go,Electrónica,1,7998.50,7998.50,Online,CDMX
2024-06-28,Paleta de Sombras Nude,Belleza,1,499,499,Marketplace,Nuevo León
2024-06-28,Bicicleta Urbana R26,Deportes,2,6399,12798,Móvil App,Jalisco
2024-06-29,Crema Hidratante Aloe,Belleza,1,389,389,Tienda física,Jalisco
2024-06-29,Tablet Galaxy 10",Electrónica,1,6499,6499,Online,Nuevo León
2024-06-29,Juego de Ollas Antiadherentes,Hogar,2,2399,4798,Tienda física,CDMX
2024-06-30,Smart TV 55'',Electrónica,2,9199,18398,Online,CDMX
2024-06-30,Barra de Sonido 2.1,Electrónica,2,3499,6998,Tienda física,Jalisco
2024-06-30,Chamarra Denim Classic,Moda,5,1299,6495,Online,CDMX
2024-06-30,Bicicleta Urbana R26,Deportes,1,7999,7999,Online,Jalisco
2024-07-01,Audífonos ANC Studio,Electrónica,1,2499,2499,Online,Jalisco
2024-07-02,Tablet Galaxy 10",Electrónica,1,6498.50,6498.50,Online,CDMX
2024-07-03,Peluche Oso Gigante 1.5m,Juguetes,2,548.50,1097,Marketplace,CDMX
2024-07-03,Tablet Galaxy 10",Electrónica,2,6499,12998,Tienda física,CDMX
2024-07-04,Set Ciencia Experimentos,Juguetes,2,598,1196,Online,Chihuahua
2024-07-04,Camiseta Basic Cotton,Moda,1,399,399,Tienda física,Jalisco
2024-07-04,Lentes de Sol Retro,Moda,2,759,1518,Marketplace,Puebla
2024-07-04,Cafetera Espresso Deluxe,Hogar,1,3909,3909,Tienda física,Jalisco
2024-07-05,Peluche Oso Gigante 1.5m,Juguetes,1,548.50,548.50,Tienda física,Jalisco
2024-07-06,Audífonos ANC Studio,Electrónica,1,2499,2499,Online,Jalisco
2024-07-06,Camiseta Basic Cotton,Moda,3,399,1197,Tienda física,Nuevo León
2024-07-06,Consola Next X,Electrónica,2,13998.50,27997,Online,Nuevo León
2024-07-07,Smartwatch Fit 3,Electrónica,3,3299,9897,Online,Jalisco
2024-07-08,Teclado Mecánico RGB,Electrónica,3,1599,4797,Online,Chihuahua
2024-07-08,Chamarra Denim Classic,Moda,2,1299,2598,Online,CDMX
2024-07-09,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Marketplace,CDMX
2024-07-11,Purificador de Aire Mini,Hogar,1,2899,2899,Tienda física,Nuevo León
2024-07-11,Aspiradora Robot Clean+,Hogar,1,5999,5999,Online,Jalisco
2024-07-11,Casco Ciclismo Aero,Deportes,2,1298.50,2597,Online,Chihuahua
2024-07-11,Purificador de Aire Mini,Hogar,5,2898.50,14492.50,Marketplace,CDMX
2024-07-12,Lámpara LED Inteligente,Hogar,2,548.50,1097,Marketplace,Nuevo León
2024-07-12,Teclado Mecánico RGB,Electrónica,1,1519,1519,Marketplace,Jalisco
2024-07-13,Serum Vitamina C 30ml,Belleza,1,658.50,658.50,Tienda física,CDMX
2024-07-13,Purificador de Aire Mini,Hogar,1,2898.50,2898.50,Online,Nuevo León
2024-07-13,Balón Soccer Pro FIFA,Deportes,1,549,549,Móvil App,CDMX
2024-07-13,Set de Sábanas Queen 600h,Hogar,3,1199,3597,Móvil App,Puebla
2024-07-13,Audífonos ANC Studio,Electrónica,2,2498.50,4997,Online,CDMX
2024-07-13,Purificador de Aire Mini,Hogar,1,2898.50,2898.50,Online,CDMX
2024-07-13,Tenis Runner Air,Moda,2,2199,4398,Online,Puebla
2024-07-14,Banda de Correr Plegable,Deportes,1,12498.50,12498.50,Online,Jalisco
2024-07-14,Cafetera Espresso Deluxe,Hogar,1,4599,4599,Marketplace,Yucatán
2024-07-14,Juego de Mesa Familiar,Juguetes,1,449,449,Online,CDMX
2024-07-15,Chamarra Denim Classic,Moda,1,1299,1299,Móvil App,Nuevo León
2024-07-15,Tenis Runner Air,Moda,1,2198.50,2198.50,Online,Jalisco
2024-07-15,Vestido Floral Summer,Moda,1,1099,1099,Marketplace,Jalisco
2024-07-16,Consola Next X,Electrónica,2,13998.50,27997,Marketplace,Jalisco
2024-07-17,Vestido Floral Summer,Moda,1,1099,1099,Móvil App,Chihuahua
2024-07-17,Aspiradora Robot Clean+,Hogar,1,4799,4799,Móvil App,CDMX
2024-07-18,Sudadera Hoodie Urban,Moda,1,854,854,Móvil App,Nuevo León
2024-07-19,Camiseta Basic Cotton,Moda,1,339,339,Online,Nuevo León
2024-07-19,Paleta de Sombras Nude,Belleza,2,499,998,Marketplace,CDMX
2024-07-19,Audífonos ANC Studio,Electrónica,1,2499,2499,Online,Puebla
2024-07-19,Peluche Oso Gigante 1.5m,Juguetes,6,549,3294,Marketplace,Chihuahua
2024-07-19,Cámara Action Go,Electrónica,2,7999,15998,Tienda física,Jalisco
2024-07-19,Audífonos ANC Studio,Electrónica,3,2498.50,7495.50,Marketplace,Jalisco
2024-07-19,Aspiradora Robot Clean+,Hogar,4,5999,23996,Marketplace,CDMX
2024-07-22,Dron Junior HD,Juguetes,2,1599,3198,Tienda física,Chihuahua
2024-07-22,Rizador de Pelas Digital,Belleza,1,899,899,Móvil App,CDMX
2024-07-22,Tablet Galaxy 10",Electrónica,1,6499,6499,Online,Puebla
2024-07-22,Smartphone X5,Electrónica,2,7199,14398,Online,Nuevo León
2024-07-22,Paleta de Sombras Nude,Belleza,2,499,998,Marketplace,Yucatán
2024-07-23,Juego de Ollas Antiadherentes,Hogar,1,2398.50,2398.50,Tienda física,Nuevo León
2024-07-23,Yoga Mat Premium,Deportes,2,649,1298,Marketplace,CDMX
2024-07-23,Vestido Floral Summer,Moda,2,1098.50,2197,Marketplace,Puebla
2024-07-24,Rizador de Pelas Digital,Belleza,1,899,899,Online,CDMX
2024-07-25,Auto RC Turbo Rally,Juguetes,1,778.50,778.50,Tienda física,Chihuahua
2024-07-25,Barra de Sonido 2.1,Electrónica,1,2974,2974,Tienda física,Puebla
2024-07-25,Camiseta Basic Cotton,Moda,1,399,399,Marketplace,CDMX
2024-07-26,Serum Vitamina C 30ml,Belleza,3,659,1977,Marketplace,Puebla
2024-07-27,Tablet Galaxy 10",Electrónica,2,5849,11698,Tienda física,CDMX
2024-07-27,Smart TV 55'',Electrónica,1,11499,11499,Marketplace,CDMX
2024-07-28,Banda de Correr Plegable,Deportes,1,11874,11874,Móvil App,Yucatán
2024-07-29,Audífonos ANC Studio,Electrónica,3,2499,7497,Marketplace,Yucatán
2024-07-29,Cámara Action Go,Electrónica,2,7999,15998,Marketplace,CDMX
2024-07-29,Secadora Iónica 2200W,Belleza,1,1499,1499,Tienda física,Chihuahua
2024-07-30,Auto RC Turbo Rally,Juguetes,1,662,662,Tienda física,Nuevo León
2024-07-31,Laptop Pro 14,Electrónica,2,14249,28498,Tienda física,Nuevo León
2024-08-01,Purificador de Aire Mini,Hogar,1,2899,2899,Marketplace,CDMX
2024-08-01,Lámpara LED Inteligente,Hogar,6,548.50,3291,Tienda física,Puebla
2024-08-02,Mancuernas Ajustables 10kg,Deportes,3,998.50,2995.50,Tienda física,Jalisco
2024-08-02,Juego de Mesa Familiar,Juguetes,1,449,449,Tienda física,Nuevo León
2024-08-05,Secadora Iónica 2200W,Belleza,1,1499,1499,Tienda física,Yucatán
2024-08-05,Cámara Action Go,Electrónica,1,7999,7999,Móvil App,Jalisco
2024-08-05,Purificador de Aire Mini,Hogar,3,2609,7827,Tienda física,CDMX
2024-08-06,Crema Hidratante Aloe,Belleza,1,389,389,Online,Puebla
2024-08-06,Crema Hidratante Aloe,Belleza,2,389,778,Online,Yucatán
2024-08-06,Cámara Action Go,Electrónica,2,7998.50,15997,Móvil App,Jalisco
2024-08-07,Bolso de Cuero Milano,Moda,3,1899,5697,Marketplace,CDMX
2024-08-07,Aspiradora Robot Clean+,Hogar,1,5998.50,5998.50,Online,Jalisco
2024-08-07,Teclado Mecánico RGB,Electrónica,3,1599,4797,Online,Chihuahua
2024-08-07,Audífonos ANC Studio,Electrónica,1,2498.50,2498.50,Tienda física,Puebla
2024-08-07,Serum Vitamina C 30ml,Belleza,4,659,2636,Móvil App,Yucatán
2024-08-09,Juego de Ollas Antiadherentes,Hogar,1,2399,2399,Marketplace,CDMX
2024-08-09,Consola Next X,Electrónica,2,13999,27998,Marketplace,Jalisco
2024-08-10,Juego de Mesa Familiar,Juguetes,1,449,449,Online,Puebla
2024-08-10,Smartphone X5,Electrónica,1,8998.50,8998.50,Tienda física,Jalisco
2024-08-10,Secadora Iónica 2200W,Belleza,1,1499,1499,Online,Chihuahua
2024-08-11,Auto RC Turbo Rally,Juguetes,2,701,1402,Online,Nuevo León
2024-08-11,Laptop Pro 14,Electrónica,1,18999,18999,Tienda física,CDMX
2024-08-11,Lámpara LED Inteligente,Hogar,1,549,549,Tienda física,Jalisco
2024-08-11,Perfume Noir Intense 100ml,Belleza,1,1709,1709,Tienda física,CDMX
2024-08-13,Paleta de Sombras Nude,Belleza,1,449,449,Marketplace,CDMX
2024-08-13,Lentes de Sol Retro,Moda,1,645,645,Marketplace,Yucatán
2024-08-13,Rizador de Pelas Digital,Belleza,1,899,899,Tienda física,CDMX
2024-08-13,Purificador de Aire Mini,Hogar,1,2754,2754,Online,Nuevo León
2024-08-14,Bloques Creativos 500pz,Juguetes,1,899,899,Tienda física,Chihuahua
2024-08-14,Yoga Mat Premium,Deportes,1,648.50,648.50,Online,Puebla
2024-08-14,Lámpara LED Inteligente,Hogar,2,548.50,1097,Móvil App,CDMX
2024-08-15,Smartwatch Fit 3,Electrónica,1,2474,2474,Online,CDMX
2024-08-15,Chamarra Denim Classic,Moda,1,1298.50,1298.50,Tienda física,Puebla
2024-08-15,Bloques Creativos 500pz,Juguetes,3,899,2697,Online,CDMX
2024-08-15,Purificador de Aire Mini,Hogar,2,2899,5798,Marketplace,CDMX
2024-08-16,Serum Vitamina C 30ml,Belleza,3,560,1680,Marketplace,Jalisco
2024-08-18,Crema Hidratante Aloe,Belleza,1,389,389,Marketplace,Jalisco
2024-08-18,Banda de Correr Plegable,Deportes,2,12498.50,24997,Marketplace,Yucatán
2024-08-19,Sudadera Hoodie Urban,Moda,1,764,764,Online,CDMX
2024-08-19,Smartphone X5,Electrónica,1,8999,8999,Marketplace,CDMX
2024-08-19,Bicicleta Urbana R26,Deportes,1,7999,7999,Móvil App,Yucatán
2024-08-19,Serum Vitamina C 30ml,Belleza,3,659,1977,Tienda física,Jalisco
2024-08-19,Secadora Iónica 2200W,Belleza,2,1499,2998,Tienda física,Puebla
2024-08-20,Banda de Correr Plegable,Deportes,2,12499,24998,Tienda física,CDMX
2024-08-20,Secadora Iónica 2200W,Belleza,1,1499,1499,Marketplace,Jalisco
2024-08-21,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Móvil App,Puebla
2024-08-21,Peluche Oso Gigante 1.5m,Juguetes,6,548.50,3291,Tienda física,CDMX
2024-08-21,Teclado Mecánico RGB,Electrónica,1,1519,1519,Móvil App,Jalisco
2024-08-22,Serum Vitamina C 30ml,Belleza,2,659,1318,Marketplace,Chihuahua
2024-08-23,Smartphone X5,Electrónica,1,8999,8999,Online,Yucatán
2024-08-23,Tablet Galaxy 10",Electrónica,1,6499,6499,Online,Puebla
2024-08-24,Secadora Iónica 2200W,Belleza,3,1424,4272,Tienda física,CDMX
2024-08-26,Dron Junior HD,Juguetes,1,1598.50,1598.50,Tienda física,Nuevo León
2024-08-26,Mancuernas Ajustables 10kg,Deportes,1,999,999,Online,Chihuahua
2024-08-26,Juego de Mesa Familiar,Juguetes,2,427,854,Móvil App,Puebla
2024-08-26,Tablet Galaxy 10",Electrónica,1,5849,5849,Marketplace,Chihuahua
2024-08-27,Licuadora Turbo 1200W,Hogar,1,1698.50,1698.50,Marketplace,Jalisco
2024-08-28,Barra de Sonido 2.1,Electrónica,1,2974,2974,Online,CDMX
2024-08-28,Peluche Oso Gigante 1.5m,Juguetes,1,549,549,Marketplace,CDMX
2024-08-30,Aspiradora Robot Clean+,Hogar,1,5998.50,5998.50,Online,Nuevo León
2024-08-30,Set de Sábanas Queen 600h,Hogar,2,1199,2398,Marketplace,Jalisco
2024-08-30,Teclado Mecánico RGB,Electrónica,2,1598.50,3197,Online,Chihuahua
2024-08-30,Smartphone X5,Electrónica,3,8998.50,26995.50,Marketplace,Nuevo León
2024-08-30,Juego de Mesa Familiar,Juguetes,1,449,449,Online,Jalisco
2024-08-31,Tenis Runner Air,Moda,1,2198.50,2198.50,Tienda física,CDMX
2024-08-31,Laptop Pro 14,Electrónica,6,18998.50,113991,Marketplace,Chihuahua
2024-08-31,Lentes de Sol Retro,Moda,2,759,1518,Online,Nuevo León
2024-09-01,Dron Junior HD,Juguetes,3,1599,4797,Móvil App,Nuevo León
2024-09-01,Set Ciencia Experimentos,Juguetes,2,628.50,1257,Online,Jalisco
2024-09-03,Set de Sábanas Queen 600h,Hogar,2,1199,2398,Marketplace,Nuevo León
2024-09-03,Set de Sábanas Queen 600h,Hogar,2,1199,2398,Online,Chihuahua
2024-09-04,Purificador de Aire Mini,Hogar,2,2899,5798,Marketplace,Nuevo León
2024-09-04,Tenis Runner Air,Moda,1,2198.50,2198.50,Marketplace,CDMX
2024-09-04,Kit Bandas Elásticas,Deportes,5,299,1495,Tienda física,Yucatán
2024-09-04,Smart TV 55'',Electrónica,3,11499,34497,Marketplace,Yucatán
2024-09-05,Sudadera Hoodie Urban,Moda,1,854,854,Marketplace,Yucatán
2024-09-05,Casco Ciclismo Aero,Deportes,3,1298.50,3895.50,Online,CDMX
2024-09-05,Tablet Galaxy 10",Electrónica,2,5524,11048,Online,Chihuahua
2024-09-06,Cafetera Espresso Deluxe,Hogar,3,4599,13797,Online,Jalisco
2024-09-07,Licuadora Turbo 1200W,Hogar,2,1699,3398,Marketplace,Chihuahua
2024-09-07,Crema Hidratante Aloe,Belleza,1,389,389,Móvil App,Nuevo León
2024-09-07,Pantalón Chino Slim,Moda,3,949,2847,Móvil App,Jalisco
2024-09-07,Secadora Iónica 2200W,Belleza,1,1349,1349,Online,Nuevo León
2024-09-10,Consola Next X,Electrónica,5,11199,55995,Marketplace,Yucatán
2024-09-10,Banda de Correr Plegable,Deportes,2,11874,23748,Tienda física,Puebla
2024-09-11,Licuadora Turbo 1200W,Hogar,2,1699,3398,Marketplace,Puebla
2024-09-11,Barra de Sonido 2.1,Electrónica,1,2799,2799,Online,Yucatán
2024-09-12,Crema Hidratante Aloe,Belleza,2,389,778,Móvil App,Jalisco
2024-09-13,Bloques Creativos 500pz,Juguetes,2,898.50,1797,Online,Jalisco
2024-09-13,Bloques Creativos 500pz,Juguetes,1,898.50,898.50,Marketplace,Nuevo León
2024-09-13,Peluche Oso Gigante 1.5m,Juguetes,1,549,549,Móvil App,Chihuahua
2024-09-13,Cafetera Espresso Deluxe,Hogar,2,4599,9198,Online,CDMX
2024-09-14,Chamarra Denim Classic,Moda,1,1299,1299,Online,CDMX
2024-09-15,Tenis Runner Air,Moda,2,2199,4398,Tienda física,Jalisco
2024-09-15,Consola Next X,Electrónica,1,13999,13999,Online,CDMX
2024-09-15,Licuadora Turbo 1200W,Hogar,2,1699,3398,Online,Jalisco
2024-09-16,Cámara Action Go,Electrónica,6,7999,47994,Móvil App,Jalisco
2024-09-16,Barra de Sonido 2.1,Electrónica,1,3499,3499,Tienda física,Nuevo León
2024-09-16,Consola Next X,Electrónica,1,13999,13999,Marketplace,Puebla
2024-09-16,Teclado Mecánico RGB,Electrónica,1,1599,1599,Tienda física,Nuevo León
2024-09-17,Casco Ciclismo Aero,Deportes,2,1299,2598,Online,CDMX
2024-09-17,Set de Sábanas Queen 600h,Hogar,2,1199,2398,Online,Puebla
2024-09-18,Crema Hidratante Aloe,Belleza,3,389,1167,Tienda física,CDMX
2024-09-18,Teclado Mecánico RGB,Electrónica,1,1599,1599,Marketplace,CDMX
2024-09-18,Crema Hidratante Aloe,Belleza,1,389,389,Marketplace,CDMX
2024-09-19,Smart TV 55'',Electrónica,2,11498.50,22997,Tienda física,Jalisco
2024-09-19,Mancuernas Ajustables 10kg,Deportes,3,749,2247,Tienda física,Jalisco
2024-09-20,Auto RC Turbo Rally,Juguetes,3,779,2337,Marketplace,Chihuahua
2024-09-20,Cafetera Espresso Deluxe,Hogar,1,4599,4599,Online,Nuevo León
2024-09-20,Consola Next X,Electrónica,1,13999,13999,Tienda física,CDMX
2024-09-21,Kit Bandas Elásticas,Deportes,2,224,448,Tienda física,CDMX
2024-09-21,Mancuernas Ajustables 10kg,Deportes,1,949,949,Online,Yucatán
2024-09-21,Cámara Action Go,Electrónica,2,7999,15998,Online,Jalisco
2024-09-21,Consola Next X,Electrónica,1,13998.50,13998.50,Marketplace,Chihuahua
2024-09-22,Juego de Ollas Antiadherentes,Hogar,4,2039,8156,Marketplace,CDMX
2024-09-24,Chamarra Denim Classic,Moda,3,1299,3897,Tienda física,Nuevo León
2024-09-24,Bloques Creativos 500pz,Juguetes,1,899,899,Online,CDMX
2024-09-25,Cafetera Espresso Deluxe,Hogar,1,3449,3449,Online,Chihuahua
2024-09-25,Aspiradora Robot Clean+,Hogar,4,5999,23996,Marketplace,Chihuahua
2024-09-26,Aspiradora Robot Clean+,Hogar,1,5099,5099,Online,Chihuahua
2024-09-26,Lentes de Sol Retro,Moda,2,759,1518,Marketplace,Jalisco
2024-09-26,Tablet Galaxy 10",Electrónica,1,4874,4874,Móvil App,Jalisco
2024-09-26,Chamarra Denim Classic,Moda,1,1299,1299,Marketplace,CDMX
2024-09-27,Pantalón Chino Slim,Moda,2,949,1898,Móvil App,CDMX
2024-09-27,Bloques Creativos 500pz,Juguetes,2,899,1798,Tienda física,CDMX
2024-09-28,Lámpara LED Inteligente,Hogar,1,549,549,Online,CDMX
2024-09-28,Audífonos ANC Studio,Electrónica,1,2498.50,2498.50,Marketplace,Jalisco
2024-09-29,Bloques Creativos 500pz,Juguetes,1,898.50,898.50,Tienda física,Jalisco
2024-09-30,Chamarra Denim Classic,Moda,1,1104,1104,Online,CDMX
2024-10-01,Auto RC Turbo Rally,Juguetes,1,779,779,Online,CDMX
2024-10-01,Smart TV 55'',Electrónica,1,11499,11499,Tienda física,Nuevo León
2024-10-02,Smartphone X5,Electrónica,1,8998.50,8998.50,Online,Yucatán
2024-10-03,Balón Soccer Pro FIFA,Deportes,1,549,549,Tienda física,Jalisco
2024-10-03,Licuadora Turbo 1200W,Hogar,2,1698.50,3397,Móvil App,Yucatán
2024-10-03,Consola Next X,Electrónica,2,10499,20998,Online,Chihuahua
